timestamp_utc,container_name,container_id,cpu_percent,memory_usage_bytes,memory_limit_bytes,network_rx_bytes,network_tx_bytes,block_read_bytes,block_write_bytes,pids
2026-08-25T00:07:56.432Z,tcc_benchmark_grafana,135abf368c34,0.09,73683436,8327941587,21200,10600,222000000,360000,20
2026-08-25T00:07:56.432Z,tcc_benchmark_results_exporter,996fd2a9341c,0.01,33176945,8327941587,70700,374000,26000000,8190,1
2026-08-25T00:07:56.432Z,tcc_benchmark_cadvisor,32e5cd243d1d,0.41,45917143,8327941587,66600,1750000,43200000,0,12
2026-08-25T00:07:56.432Z,tcc_benchmark_prometheus,d7ed9eff3c31,0.86,56381932,8327941587,3300000,204000,155000000,22000000,10
2026-08-25T00:07:56.432Z,tcc_benchmark_postgres_exporter,fe9a09d554fc,0.0,8781824,8327941587,4140000,1880000,15900000,0,7
2026-08-25T00:07:56.432Z,tcc_benchmark_postgres,1f2ff9d557e1,40.86,163997286,8327941587,88000000,451000000,73300000,190000000,27
2026-08-25T00:08:00.600Z,tcc-postgresql-backend-benchmark-locust-run-0b43649fbf43,c7efaee80208,38.4,188429107,8327941587,69900000,6780000,0,0,1
2026-08-25T00:08:00.600Z,tcc_benchmark_python_api,62855c8fed6f,123.65,53099889,8327941587,499000000,592000000,46100000,0,49
2026-08-25T00:08:00.600Z,tcc_benchmark_grafana,135abf368c34,0.8,73945580,8327941587,21200,10600,222000000,360000,20
2026-08-25T00:08:00.600Z,tcc_benchmark_results_exporter,996fd2a9341c,1.45,32988201,8327941587,71600,412000,26000000,8190,1
2026-08-25T00:08:00.600Z,tcc_benchmark_cadvisor,32e5cd243d1d,0.65,45623542,8327941587,67300,1770000,43200000,0,12
2026-08-25T00:08:00.600Z,tcc_benchmark_prometheus,d7ed9eff3c31,0.0,56371446,8327941587,3320000,205000,155000000,22000000,10
2026-08-25T00:08:00.600Z,tcc_benchmark_postgres_exporter,fe9a09d554fc,1.59,10096738,8327941587,4230000,1930000,15900000,0,7
2026-08-25T00:08:00.600Z,tcc_benchmark_postgres,1f2ff9d557e1,41.78,163997286,8327941587,89200000,458000000,73300000,192000000,27
2026-08-25T00:08:04.756Z,tcc-postgresql-backend-benchmark-locust-run-0b43649fbf43,c7efaee80208,38.81,188114534,8327941587,77400000,7460000,0,0,1
